text,label,language,scam_type
பகுதி நேர ஆய்வில் ஈடுபடுபவர் அவசரமாக தேவை தினமும் 1000 SGD சம்பாதிக்கவும். தண்டனை தவிர்க்க இப்போது பதில்.,1,ta,job_scam
அரசாங்க இணையதளத்தில் உங்கள் அடையாளத்தை சரிபார்க்கவும். கருப்பு பட்டியலில் சேர்க்கப்படுவதைத் தவிர்க்கவும். பதிலளிக்காவிட்டால் சட்ட நடவடிக்கைகள் ஏற்படும்.,1,ta,government_impersonation
Wah POSB send notice say your e-wallet blocked already.,1,singlish,government_impersonation
"குழந்தைகளுக்கு தொண்டு இயக்கத்திற்கு, Facebook வழியாக SGD 1000 பங்களிப்பு செய்யுங்கள். உங்கள் கணக்கு முடக்கப்படும்.",1,ta,charity
"Wah Standard Chartered say got unauthorised sign-in, must confirm now.",1,singlish,prize
"现在就拿到5000SGD,现在就做.",1,zh,loan
"No need experience one, just do content moderator, earn SGD 1500 daily.",1,singlish,prize
Akaun Maybank anda telah dibekukan. Jangan mengabaikan mesej ini.,1,ms,phishing
Landlord need SGD 150 deposit via WeChat first.,1,singlish,government_impersonation
Landlord requires SGD 200 deposit via Signal. Contact support immediately.,1,en,rental
Your HSBC internet banking requires re-verification. Click the link to resolve.,1,en,bank_impersonation
விலை குறைவான ஒப்பந்தம் கிடைக்கிறது. பொருளைப் பாதுகாக்க 200 SGD ஐ இப்போது செலுத்துங்கள். உடனடி நடவடிக்கை தேவை.,1,ta,ecommerce
கடன் காசோலை கடன் கிடைக்கவில்லை. SGD 250 இன்று பெற. இது உங்கள் இறுதி அறிவிப்பு.,1,ta,loan
"Good room in Tampines, SGD 5000 only, transfer now.",1,singlish,ecommerce
"Got easy job one, earn SGD 750 daily sia.",1,singlish,rental
Suspicious payment detected on your Citibank account. Verify immediately.,1,en,phishing
இந்த விலைக்கு கடைசி அலகு. 500 SGD உடன் இப்போது ரிசர்வ் செய்யுங்கள். தண்டனை தவிர்க்க இப்போது பதில்.,1,ta,rental
"புதிய எண், குடும்ப அவசரநிலை, இன்ஸ்டாகிராம் வழியாக SGD 150 பரிமாற்றம் உடனடி நடவடிக்கை தேவை.",1,ta,fake_friend
Singpass alert: new device login attempt blocked. Confirm identity. Reply now to avoid penalty.,1,en,bank_impersonation
Your OCBC account will be frozen unless you verify. Click the link to resolve.,1,en,bank_impersonation
No experience needed. content moderator earns SGD 2000 daily. Do not ignore this message.,1,en,job_scam
"Saya dalam masalah, perlukan 100 SGD sekarang, akan membayar balik esok, balas sebelum tengah malam.",1,ms,fake_friend
Start with SGD 50 and earn passive income daily. Immediate action required.,1,en,investment
IRAS tax discrepancy found in your account. Pay SGD 200 now. Verify immediately.,1,en,government_impersonation
"No need experience one, just do order processor, earn SGD 50 daily.",1,singlish,investment
"Personal loan lah, SGD 250, apply now respond fast.",1,singlish,rental
"独家投资集团,1000SGD的入口,保证收益.",1,zh,investment
POSB security team detected unauthorised access. Reply now to avoid penalty.,1,en,bank_impersonation
"உரிமம் பெற்ற கடன் வழங்குநர், 300 SGD கடன், குறைந்த வட்டி, தண்டனை தவிர்க்க இப்போது பதில்.",1,ta,loan
"Singpass leh, must re-verify or account kena flagged.",1,singlish,rental
癌症患者需要200SGD的治疗.这是最后的通知.,1,zh,charity
அவசர நிவாரண நிதி. SGD 50 நன்கொடை இன்று தேவை. உங்கள் அணுகல் திரும்பப் பெறப்படும்.,1,ta,charity
"Got easy job one, earn SGD 100 every day sia.",1,singlish,government_impersonation
உங்கள் சிங் பாஸ் மொபைல் பயன்பாடு மறு சரிபார்ப்பு தேவை. உடனடியாக ஆதரவு தொடர்பு.,1,ta,bank_impersonation
"你的包裹不能交付,请支付5000SGD的费用,",1,zh,parcel_delivery
"Online job leh, SGD 3000 per session, no boss, work anytime.",1,singlish,ecommerce
"Telegram task job, earn SGD 200 per task, very steady.",1,singlish,rental
Bayar SGD 3000 sekarang untuk mengamankan barang ini adalah notis terakhir anda,1,ms,ecommerce
மலிவான வாடகை. எஸ்ஜிடி 750 முன்பதிவு கட்டணத்தை இப்போது முன்பதிவு செய்ய மாற்றவும். உடனடி நடவடிக்கை தேவை.,1,ta,rental
Landlord requires SGD 1500 deposit via Instagram. Failure to respond will result in legal action.,1,en,rental
"Aiyoh help lah, SGD 500 only, change someone's life.",1,singlish,government_impersonation
您的银行账户发现了可疑的转账.,1,zh,bank_impersonation
"Wah limited stock leh, pay SGD 50 now to chope.",1,singlish,fake_friend
"Very legit one, earn SGD 250 per day, no experience needed.",1,singlish,loan
டெலிவரி தோல்வியடைந்தது. உங்கள் தொகுப்பை வெளியிட SGD 3000 செலுத்துங்கள். இந்த செய்தியை புறக்கணிக்க வேண்டாம்.,1,ta,parcel_delivery
Room available in SG. Pay SGD 500 deposit immediately. Your access will be revoked.,1,en,rental
"Hi, changed number. Send SGD 50 via Signal first.",1,singlish,charity
Landlord requires SGD 100 deposit via Signal. Respond before midnight.,1,en,rental
Lost my phone. Please send SGD 3000 to this new number. Respond within 24 hours.,1,en,fake_friend
Sumbangkan SGD 100 melalui Instagram. Jangan mengabaikan mesej ini.,1,ms,charity
இந்த விலைக்கு கடைசி அலகு. 100 SGD உடன் இப்போது ரிசர்வ். 24 மணி நேரத்திற்குள் பதிலளிக்கவும்.,1,ta,rental
Invest SGD 200 and double your money in 30 days. Your account will be terminated.,1,en,investment
Cancer patient needs SGD 5000 for treatment. Failure to respond will result in legal action.,1,en,charity
Tugas isyarat.SEGD 300 setiap hari.,1,ms,job_scam
Tiada pinjaman cek kredit yang tersedia. Dapatkan SGD 500 hari ini. Balas sekarang untuk mengelakkan hukuman.,1,ms,loan
Perbankan dalam talian Trust Bank anda memerlukan pengesahan semula.,1,ms,bank_impersonation
Food bank running low. Donate SGD 500 to help families. Immediate action required.,1,en,charity
Landlord need SGD 250 deposit via Facebook first.,1,singlish,government_impersonation
Order confirmed. Pay SGD 750 deposit to release goods. Reply now to avoid penalty.,1,en,ecommerce
",这是我,留在海外,请送300SGD,立即行动.",1,zh,fake_friend
Limited stock sale. Transfer SGD 500 immediately. Click the link to resolve.,1,en,ecommerce
"电报任务,每次会议的佣金300SGD.",1,zh,job_scam
Suspicious login detected in your OCBC account. Verify immediately.,1,en,bank_impersonation
"Oi Line has new part-time job, SGD 500 weekly, easy.",1,singlish,job_scam
"Bank makanan akan habis, berikan sumbangan SGD 200 untuk membantu keluarga.",1,ms,charity
"Biarkan bilik HDB disewa, bayar SGD 250 untuk unit.",1,ms,rental
உங்கள் சிட்டி வங்கி கணக்கில் சந்தேகத்திற்குரிய பரிமாற்றம் கண்டறியப்பட்டது. இந்த செய்தியை புறக்கணிக்க வேண்டாம்.,1,ta,phishing
"Quick cash leh, SGD 1000, no paperwork one.",1,singlish,phishing
Cancer patient needs SGD 100 for treatment. This is your final notice.,1,en,charity
Limited stock sale. Transfer SGD 500 immediately. Your access will be revoked.,1,en,ecommerce
Urgent security alert from OCBC. Confirm your details now. Immediate action required.,1,en,phishing
Anda dipilih untuk hadiah tunai SGD 100.,1,ms,prize
"家庭紧急情况,通过Instagram转移5000SGD,立即联系支持.",1,zh,fake_friend
"Wah cheap room available, pay SGD 200 deposit first lah.",1,singlish,fake_friend
"送货失败,付出1000SGD,让你放出包裹.",1,zh,parcel_delivery
"ஹாய் அம்மா, நான். வெளிநாடுகளில் சிக்கி இருக்கிறேன். SGD 1000 அனுப்புங்கள். தயவுசெய்து நள்ளிரவுக்கு முன் பதில்.",1,ta,fake_friend
"Very good deal sia, SGD 150, pay now to secure.",1,singlish,bank_impersonation
Start with SGD 2000 and earn passive income weekly. Do not ignore this message.,1,en,investment
Package arrived but need SGD 150 to release from warehouse.,1,singlish,prize
"Bro overseas now, need SGD 1000 urgent, no cash here.",1,singlish,fake_friend
வரையறுக்கப்பட்ட பங்கு விற்பனை. உடனடியாக SGD 300 பரிமாற்றம். உங்கள் கணக்கு முடக்கப்படும்.,1,ta,ecommerce
Limited slots for high-yield fund. Minimum SGD 50. Contact support immediately.,1,en,investment
Mulakan dengan SGD 3000 dan dapatkan pendapatan pasif setiap sesi.,1,ms,investment
Paket dikembalikan kepada penghantar. Mengemas kini alamat dan membayar SGD 250.,1,ms,parcel_delivery
"Perintah dipastikan, bayar setoran SGD 250 untuk melepaskan barang.",1,ms,ecommerce
"没有经验,上市助理每天3000SGD.这是最后的通知.",1,zh,job_scam
Parcel returned to sender. Update address and pay SGD 250. Do not ignore this message.,1,en,parcel_delivery
